open_date,close_date,pair,stake_amount,profit_abs,profit_ratio
2025-06-10 18:40:00+00:00,2025-06-10 18:45:00+00:00,ETH/USDT:USDT,300.9688,-1.77220868,-0.005891881961140663
2025-06-10 18:45:00+00:00,2025-06-10 18:45:00+00:00,SOL/USDT:USDT,301.891,1.811346,0.005996402158704776
2025-06-10 18:45:00+00:00,2025-06-10 19:15:00+00:00,ETH/USDT:USDT,302.379,1.3246321,0.0043780745267416295
2025-06-10 18:45:00+00:00,2025-06-10 19:15:00+00:00,BTC/USDT:USDT,218.0748,0.6542244,0.0029982010793523886
2025-06-10 19:20:00+00:00,2025-06-10 19:25:00+00:00,ETH/USDT:USDT,304.4833,0.3755752,0.0012327440946876115
2025-06-10 19:50:00+00:00,2025-06-10 20:05:00+00:00,BTC/USDT:USDT,219.3676,-0.91564944,-0.004171538457694467
2025-06-10 19:50:00+00:00,2025-06-10 20:05:00+00:00,ETH/USDT:USDT,304.502,-1.5691797,-0.005150175554662868
2025-06-10 21:15:00+00:00,2025-06-10 21:15:00+00:00,ETH/USDT:USDT,303.2216,1.8193296,0.006003602161296779
2025-06-10 21:00:00+00:00,2025-06-10 21:25:00+00:00,BTC/USDT:USDT,219.824,-1.00274516,-0.004558846503001467
2025-06-10 21:20:00+00:00,2025-06-10 21:30:00+00:00,ETH/USDT:USDT,302.7057,-1.70605204,-0.0056393926040093165
2025-06-10 21:45:00+00:00,2025-06-10 22:00:00+00:00,ETH/USDT:USDT,305.4326,1.8325956,0.005996402158704777
2025-06-10 22:10:00+00:00,2025-06-10 22:45:00+00:00,BTC/USDT:USDT,220.058,-0.86950612,-0.003948889516229823
2025-06-10 22:25:00+00:00,2025-06-10 23:00:00+00:00,SOL/USDT:USDT,312.702,0.938106,0.002998201079352388
2025-06-10 23:05:00+00:00,2025-06-10 23:10:00+00:00,SOL/USDT:USDT,313.234,-1.932946,-0.006167232573230538
2025-06-10 23:10:00+00:00,2025-06-10 23:30:00+00:00,BTC/USDT:USDT,219.1318,-0.62377452,-0.0028482813056144446
2025-06-10 22:50:00+00:00,2025-06-10 23:45:00+00:00,ETH/USDT:USDT,308.2926,0.61395818,0.0019902846386335884
2025-06-10 23:45:00+00:00,2025-06-11 00:15:00+00:00,SOL/USDT:USDT,313.462,0.90902365,0.0028982095528717437
2025-06-10 23:40:00+00:00,2025-06-11 00:25:00+00:00,BTC/USDT:USDT,220.0312,-0.70159317,-0.00318669564370911
2025-06-11 00:20:00+00:00,2025-06-11 00:25:00+00:00,SOL/USDT:USDT,313.082,-0.8124362,-0.0025934069367822203
2025-06-11 00:20:00+00:00,2025-06-11 00:35:00+00:00,ETH/USDT:USDT,309.8733,-2.02635466,-0.006535379383297133
2025-06-11 00:45:00+00:00,2025-06-11 00:50:00+00:00,SOL/USDT:USDT,311.695,-1.9329688,-0.0062051982789795785
2025-06-11 01:10:00+00:00,2025-06-11 02:05:00+00:00,SOL/USDT:USDT,311.144,-1.4570226,-0.004685603252523081
2025-06-11 02:05:00+00:00,2025-06-11 02:05:00+00:00,SOL/USDT:USDT,312.227,1.873362,0.005996402158704777
2025-06-11 01:00:00+00:00,2025-06-11 02:10:00+00:00,BTC/USDT:USDT,219.5494,-0.31408964,-0.00143146921341691
2025-06-11 01:10:00+00:00,2025-06-11 02:10:00+00:00,ETH/USDT:USDT,306.372,-1.8535374,-0.00605358906856393
2025-06-11 02:10:00+00:00,2025-06-11 02:15:00+00:00,BTC/USDT:USDT,219.6,-0.44720972,-0.0020352529830007277
2025-06-11 02:10:00+00:00,2025-06-11 02:15:00+00:00,ETH/USDT:USDT,307.857,-1.39621196,-0.004532541846243239
2025-06-11 02:10:00+00:00,2025-06-11 02:40:00+00:00,SOL/USDT:USDT,298.206,-3.3800328,-0.011327759992763925
2025-06-11 02:45:00+00:00,2025-06-11 03:00:00+00:00,SOL/USDT:USDT,295.038,-1.0024344,-0.003399684860028335
2025-06-11 02:25:00+00:00,2025-06-11 03:05:00+00:00,BTC/USDT:USDT,219.0536,-0.54723484,-0.0024996776041426214
2025-06-11 02:30:00+00:00,2025-06-11 03:10:00+00:00,ETH/USDT:USDT,305.9793,-1.1145233,-0.003644666209280398
2025-06-11 03:05:00+00:00,2025-06-11 03:20:00+00:00,SOL/USDT:USDT,296.73,1.78038,0.005996402158704778
2025-06-11 03:10:00+00:00,2025-06-11 03:40:00+00:00,BTC/USDT:USDT,219.4474,-0.36487592,-0.0016617062937385693
2025-06-11 03:10:00+00:00,2025-06-11 04:15:00+00:00,ETH/USDT:USDT,306.7262,-0.52417772,-0.001707918664785808
2025-06-11 04:00:00+00:00,2025-06-11 04:15:00+00:00,SOL/USDT:USDT,299.88,-2.3026896,-0.007674099021979369
2025-06-11 04:20:00+00:00,2025-06-11 05:10:00+00:00,ETH/USDT:USDT,306.966,-0.63879684,-0.0020797540826181567
2025-06-11 05:10:00+00:00,2025-06-11 05:15:00+00:00,ETH/USDT:USDT,306.6954,-0.78518462,-0.0025616817650612462
2025-06-11 04:30:00+00:00,2025-06-11 05:20:00+00:00,SOL/USDT:USDT,297.072,0.891216,0.003001801080648389
2025-06-11 05:20:00+00:00,2025-06-11 05:25:00+00:00,ETH/USDT:USDT,306.559,-1.14713808,-0.003744227949809464
2025-06-11 05:30:00+00:00,2025-06-11 05:35:00+00:00,ETH/USDT:USDT,308.0473,-1.42832118,-0.004633914016384148
2025-06-11 04:10:00+00:00,2025-06-11 05:40:00+00:00,BTC/USDT:USDT,219.1696,0.0,0.0
2025-06-11 05:35:00+00:00,2025-06-11 05:45:00+00:00,ETH/USDT:USDT,306.988,-0.56760506,-0.001850058723782356
2025-06-11 05:25:00+00:00,2025-06-11 06:05:00+00:00,SOL/USDT:USDT,296.568,-1.4725512,-0.004968288086228771
2025-06-11 06:05:00+00:00,2025-06-11 06:10:00+00:00,ETH/USDT:USDT,307.6084,-1.07820438,-0.0035030182702839854
2025-06-11 05:45:00+00:00,2025-06-11 06:55:00+00:00,BTC/USDT:USDT,218.9134,-0.32933604,-0.001505315619126804
2025-06-11 06:05:00+00:00,2025-06-11 06:55:00+00:00,SOL/USDT:USDT,297.684,0.893052,0.0029982010793523886
2025-06-11 06:10:00+00:00,2025-06-11 07:00:00+00:00,ETH/USDT:USDT,306.8989,-0.47944534,-0.0015631635692012736
2025-06-11 07:00:00+00:00,2025-06-11 07:30:00+00:00,SOL/USDT:USDT,298.566,0.9549324,0.0031964784474103622
2025-06-11 07:00:00+00:00,2025-06-11 07:35:00+00:00,BTC/USDT:USDT,219.0756,-0.41240096,-0.0018813307725703838
2025-06-11 07:45:00+00:00,2025-06-11 07:50:00+00:00,BTC/USDT:USDT,218.9056,-0.42618476,-0.0019480571733871805
2025-06-11 07:50:00+00:00,2025-06-11 07:55:00+00:00,BTC/USDT:USDT,219.069,-0.4467724,-0.0020381911511971984
2025-06-11 07:05:00+00:00,2025-06-11 08:00:00+00:00,ETH/USDT:USDT,307.4665,-0.90502741,-0.0029417342024854708
2025-06-11 07:35:00+00:00,2025-06-11 08:05:00+00:00,SOL/USDT:USDT,299.232,0.97811676,0.00326679714019519
2025-06-11 08:10:00+00:00,2025-06-11 08:20:00+00:00,SOL/USDT:USDT,299.754,-1.3491108,-0.004498027779141079
2025-06-11 07:55:00+00:00,2025-06-11 08:35:00+00:00,BTC/USDT:USDT,218.885,-0.46212301,-0.0021125268989202646
2025-06-11 08:05:00+00:00,2025-06-11 08:35:00+00:00,ETH/USDT:USDT,306.8461,0.9205383,0.003001801080648389
2025-06-11 08:35:00+00:00,2025-06-11 09:05:00+00:00,BTC/USDT:USDT,219.0942,-0.53255116,-0.0024292373824019785
2025-06-11 08:50:00+00:00,2025-06-11 09:10:00+00:00,SOL/USDT:USDT,298.332,-0.9523548,-0.003194181502264458
2025-06-11 09:25:00+00:00,2025-06-11 09:30:00+00:00,SOL/USDT:USDT,299.7,-1.1871432,-0.003958729867184794
2025-06-11 08:40:00+00:00,2025-06-11 09:45:00+00:00,ETH/USDT:USDT,305.173,0.915519,0.003001801080648389
2025-06-11 09:40:00+00:00,2025-06-11 10:10:00+00:00,SOL/USDT:USDT,298.062,0.894186,0.0030018010806483896
2025-06-11 09:05:00+00:00,2025-06-11 10:35:00+00:00,BTC/USDT:USDT,218.8244,0.00797296,3.645729931391926e-05
2025-06-11 09:50:00+00:00,2025-06-11 10:35:00+00:00,ETH/USDT:USDT,303.754,-1.24283148,-0.004094028808101113
2025-06-11 10:15:00+00:00,2025-06-11 11:40:00+00:00,SOL/USDT:USDT,296.604,0.889812,0.0030018010806483896
2025-06-11 11:45:00+00:00,2025-06-11 11:55:00+00:00,ETH/USDT:USDT,303.9289,-1.15829054,-0.003813345593521825
2025-06-11 11:40:00+00:00,2025-06-11 12:05:00+00:00,BTC/USDT:USDT,218.3398,-0.52296424,-0.0023966230935640433
2025-06-11 12:00:00+00:00,2025-06-11 12:20:00+00:00,ETH/USDT:USDT,304.8551,-0.60878026,-0.00199575211591827
2025-06-11 12:15:00+00:00,2025-06-11 12:20:00+00:00,BTC/USDT:USDT,218.6734,-0.71533616,-0.0032692920843166
2025-06-11 11:50:00+00:00,2025-06-11 12:30:00+00:00,SOL/USDT:USDT,295.308,-3.8844864,-0.013161913971496395
2025-06-11 12:30:00+00:00,2025-06-11 12:30:00+00:00,ETH/USDT:USDT,304.8947,1.8293682,0.005996402158704777
2025-06-11 12:25:00+00:00,2025-06-11 12:35:00+00:00,BTC/USDT:USDT,218.1284,-1.58214584,-0.007257632190115781
2025-06-11 12:40:00+00:00,2025-06-11 12:40:00+00:00,ETH/USDT:USDT,279.658,1.677948,0.005996402158704777
2025-06-11 12:40:00+00:00,2025-06-11 12:40:00+00:00,SOL/USDT:USDT,297.72,1.78632,0.005996402158704776
2025-06-11 12:55:00+00:00,2025-06-11 13:25:00+00:00,ETH/USDT:USDT,279.691,1.1954516,0.004271623896172966
2025-06-11 12:40:00+00:00,2025-06-11 13:35:00+00:00,BTC/USDT:USDT,218.9622,-0.5279954,-0.002409908160971918
2025-06-11 13:35:00+00:00,2025-06-11 13:40:00+00:00,BTC/USDT:USDT,218.6968,-1.12995636,-0.005169873271325903
2025-06-11 13:05:00+00:00,2025-06-11 13:55:00+00:00,SOL/USDT:USDT,300.474,-2.4113376,-0.008020300142444935
2025-06-11 14:05:00+00:00,2025-06-11 14:10:00+00:00,SOL/USDT:USDT,298.044,-1.7264736,-0.005796157970177686
2025-06-11 13:40:00+00:00,2025-06-11 14:15:00+00:00,BTC/USDT:USDT,219.5638,0.6586914,0.0029982010793523886
2025-06-11 14:25:00+00:00,2025-06-11 14:35:00+00:00,SOL/USDT:USDT,301.554,1.0233036,0.0033913991723153896
2025-06-11 14:20:00+00:00,2025-06-11 15:10:00+00:00,BTC/USDT:USDT,220.484,-1.3099532,-0.005937699331381741
2025-06-11 14:40:00+00:00,2025-06-11 15:10:00+00:00,SOL/USDT:USDT,300.456,-1.4398992,-0.0047895058795060855
2025-06-11 15:10:00+00:00,2025-06-11 15:20:00+00:00,ETH/USDT:USDT,283.02,0.4379092,0.0015463451771351151
2025-06-11 15:15:00+00:00,2025-06-11 15:40:00+00:00,SOL/USDT:USDT,298.8,-1.4752296,-0.004940144809777433
2025-06-11 15:15:00+00:00,2025-06-11 15:50:00+00:00,BTC/USDT:USDT,219.305,-0.57395236,-0.002618713381650659
2025-06-11 16:00:00+00:00,2025-06-11 16:10:00+00:00,SOL/USDT:USDT,300.942,-1.9203084,-0.006377165386873504
2025-06-11 16:10:00+00:00,2025-06-11 16:20:00+00:00,SOL/USDT:USDT,299.412,-1.0617156,-0.003548131042867635
2025-06-11 16:30:00+00:00,2025-06-11 17:00:00+00:00,SOL/USDT:USDT,300.744,-1.2423636,-0.004128490107276309
2025-06-11 16:10:00+00:00,2025-06-11 17:25:00+00:00,BTC/USDT:USDT,218.9314,-0.665159,-0.003040031420805789
2025-06-11 17:25:00+00:00,2025-06-11 17:35:00+00:00,BTC/USDT:USDT,219.3336,-0.57761156,-0.002631905010812171
2025-06-11 17:05:00+00:00,2025-06-11 17:40:00+00:00,SOL/USDT:USDT,298.98,0.89694,0.0030018010806483887
2025-06-11 17:45:00+00:00,2025-06-11 17:50:00+00:00,SOL/USDT:USDT,297.288,1.030086,0.0034670232994725393
2025-06-11 17:50:00+00:00,2025-06-11 18:00:00+00:00,ETH/USDT:USDT,283.946,1.703676,0.006003602161296777
2025-06-11 17:45:00+00:00,2025-06-11 18:15:00+00:00,BTC/USDT:USDT,218.48,0.77404536,0.003544992978943719
2025-06-11 18:05:00+00:00,2025-06-11 18:20:00+00:00,ETH/USDT:USDT,281.81,0.8735546,0.00310166086167438
2025-06-11 18:45:00+00:00,2025-06-11 18:50:00+00:00,SOL/USDT:USDT,294.75,-0.0295056,-0.00010016391514297892
2025-06-11 18:25:00+00:00,2025-06-11 19:35:00+00:00,ETH/USDT:USDT,281.417,0.844251,0.0030018010806483887
2025-06-11 18:25:00+00:00,2025-06-11 20:00:00+00:00,BTC/USDT:USDT,217.3144,0.0,0.0
2025-06-11 19:50:00+00:00,2025-06-11 20:25:00+00:00,ETH/USDT:USDT,280.609,-1.46941,-0.00523964725046304
2025-06-11 21:15:00+00:00,2025-06-11 21:30:00+00:00,BTC/USDT:USDT,218.3392,-1.00076352,-0.004580778082666016
2025-06-11 21:15:00+00:00,2025-06-11 21:30:00+00:00,ETH/USDT:USDT,283.02,-1.5678866,-0.005536521914142872
2025-06-11 21:45:00+00:00,2025-06-11 21:55:00+00:00,ETH/USDT:USDT,279.604,1.677624,0.006003602161296777
2025-06-11 21:35:00+00:00,2025-06-11 22:20:00+00:00,BTC/USDT:USDT,217.206,0.651618,0.003001801080648389
2025-06-11 22:25:00+00:00,2025-06-11 23:25:00+00:00,BTC/USDT:USDT,216.3554,-0.9402346,-0.004348396570862889
2025-06-11 23:40:00+00:00,2025-06-12 00:30:00+00:00,BTC/USDT:USDT,217.2974,-0.61414476,-0.002824591983629523
2025-06-12 00:35:00+00:00,2025-06-12 00:45:00+00:00,BTC/USDT:USDT,216.7826,-0.73782556,-0.00340557093195057
2025-06-12 00:40:00+00:00,2025-06-12 00:55:00+00:00,SOL/USDT:USDT,288.63,-1.1208204,-0.0038855742506932285
2025-06-12 00:45:00+00:00,2025-06-12 01:05:00+00:00,BTC/USDT:USDT,217.26,-0.59231292,-0.00272465131801891
2025-06-12 01:10:00+00:00,2025-06-12 01:15:00+00:00,BTC/USDT:USDT,217.2144,-0.41976176,-0.0019313178774870332
2025-06-12 01:30:00+00:00,2025-06-12 01:55:00+00:00,ETH/USDT:USDT,276.447,-1.0321564,-0.0037358917464808215
2025-06-12 01:15:00+00:00,2025-06-12 02:05:00+00:00,BTC/USDT:USDT,217.0552,-0.53703208,-0.0024756582320792932
2025-06-12 01:30:00+00:00,2025-06-12 02:05:00+00:00,SOL/USDT:USDT,288.324,-1.3365828,-0.004638480428749195
2025-06-12 02:05:00+00:00,2025-06-12 02:20:00+00:00,ETH/USDT:USDT,278.117,-1.4300822,-0.005138933129585316
2025-06-12 02:05:00+00:00,2025-06-12 02:35:00+00:00,BTC/USDT:USDT,217.3316,-0.58260472,-0.00267911047808939
2025-06-12 02:40:00+00:00,2025-06-12 02:45:00+00:00,BTC/USDT:USDT,217.1234,-0.55537108,-0.0025563253761027166
2025-06-12 02:35:00+00:00,2025-06-12 03:10:00+00:00,SOL/USDT:USDT,287.424,-1.8398052,-0.006404857443524231
2025-06-12 02:45:00+00:00,2025-06-12 03:20:00+00:00,BTC/USDT:USDT,216.8284,0.6504852,0.0030018010806483887
2025-06-12 02:50:00+00:00,2025-06-12 03:20:00+00:00,ETH/USDT:USDT,276.858,0.830574,0.003001801080648389
2025-06-12 03:10:00+00:00,2025-06-12 03:20:00+00:00,SOL/USDT:USDT,288.918,-1.012302,-0.003501668234620875
2025-06-12 03:30:00+00:00,2025-06-12 03:40:00+00:00,SOL/USDT:USDT,287.334,-1.2093192,-0.004211284523016008
2025-06-12 03:25:00+00:00,2025-06-12 03:45:00+00:00,ETH/USDT:USDT,275.064,-2.278245,-0.008287572229228822
2025-06-12 03:45:00+00:00,2025-06-12 04:00:00+00:00,ETH/USDT:USDT,277.011,-0.9630346,-0.0034744364870873913
2025-06-12 03:35:00+00:00,2025-06-12 04:20:00+00:00,BTC/USDT:USDT,215.8336,0.6475008,0.003001801080648389
2025-06-12 04:20:00+00:00,2025-06-12 05:00:00+00:00,ETH/USDT:USDT,275.441,-1.053963,-0.0038287537347543497
2025-06-12 04:35:00+00:00,2025-06-12 05:05:00+00:00,SOL/USDT:USDT,287.388,0.862164,0.003001801080648389
2025-06-12 05:10:00+00:00,2025-06-12 05:20:00+00:00,ETH/USDT:USDT,275.232,-1.0547128,-0.003834387017514543
2025-06-12 04:40:00+00:00,2025-06-12 05:25:00+00:00,BTC/USDT:USDT,215.175,-0.83975872,-0.003905020925881891
2025-06-12 05:10:00+00:00,2025-06-12 05:30:00+00:00,SOL/USDT:USDT,285.66,-2.2519368,-0.007888009428215216
2025-06-12 05:25:00+00:00,2025-06-12 05:45:00+00:00,ETH/USDT:USDT,276.608,-1.1094628,-0.004008551891077293
2025-06-12 05:55:00+00:00,2025-06-12 06:05:00+00:00,ETH/USDT:USDT,276.371,-0.7923686,-0.002865327635394622
2025-06-12 06:20:00+00:00,2025-06-12 06:25:00+00:00,ETH/USDT:USDT,275.716,-0.9422258,-0.0034194296844758045
2025-06-12 06:05:00+00:00,2025-06-12 06:35:00+00:00,SOL/USDT:USDT,286.434,-1.046142,-0.0036544895579338423
2025-06-12 06:45:00+00:00,2025-06-12 06:50:00+00:00,SOL/USDT:USDT,287.658,-1.3345956,-0.004636739888361584
2025-06-12 06:45:00+00:00,2025-06-12 07:20:00+00:00,BTC/USDT:USDT,215.8464,-0.50167,-0.00232280537684624
2025-06-12 06:25:00+00:00,2025-06-12 07:25:00+00:00,ETH/USDT:USDT,276.327,-0.420539,-0.0015209763356576016
2025-06-12 07:25:00+00:00,2025-06-12 07:40:00+00:00,ETH/USDT:USDT,276.238,1.657428,0.006003602161296777
2025-06-12 07:30:00+00:00,2025-06-12 08:05:00+00:00,SOL/USDT:USDT,285.786,0.86061452,0.003013202881594031
2025-06-12 08:10:00+00:00,2025-06-12 08:15:00+00:00,SOL/USDT:USDT,285.264,-1.8372132,-0.0064442628222061964
2025-06-12 08:15:00+00:00,2025-06-12 08:20:00+00:00,SOL/USDT:USDT,286.758,-1.2075912,-0.0042086605421719665
2025-06-12 07:30:00+00:00,2025-06-12 08:25:00+00:00,BTC/USDT:USDT,215.2398,-0.56222159,-0.0026136389528111682
2025-06-12 08:25:00+00:00,2025-06-12 08:40:00+00:00,BTC/USDT:USDT,215.5598,-0.44835788,-0.0020787225938419386
2025-06-12 07:50:00+00:00,2025-06-12 08:50:00+00:00,ETH/USDT:USDT,274.649,-1.22147254,-0.004450064859213436
2025-06-12 08:55:00+00:00,2025-06-12 09:15:00+00:00,ETH/USDT:USDT,275.828,-0.9586168,-0.003473331115097492
2025-06-12 09:40:00+00:00,2025-06-12 09:50:00+00:00,ETH/USDT:USDT,275.684,-0.7155898,-0.0025941320627162015
2025-06-12 08:50:00+00:00,2025-06-12 10:05:00+00:00,SOL/USDT:USDT,286.758,-0.7758504,-0.0027039704869564612
